Complexity,Time_Difference,Designation,Positive_Feedback,Negative_Feedback,Performance_Rating
13,24.28,Analyst,FALSE,TRUE,84.6
55,18.21,Analyst,FALSE,FALSE,80.38
55,19.98,Analyst,FALSE,TRUE,79.39
55,3.89,Analyst,TRUE,FALSE,73.22
13,15.9,Analyst,FALSE,TRUE,68.66
8,28.52,Analyst,TRUE,FALSE,86.6
2,22.5,Analyst,TRUE,FALSE,85.4
144,26.87,Analyst,FALSE,TRUE,96
55,12.59,Analyst,FALSE,FALSE,77.18
34,15.81,Analyst,TRUE,FALSE,75.81
1,16.7,Analyst,TRUE,FALSE,69.72
13,19.28,Analyst,TRUE,TRUE,71.59
2,35.98,Analyst,FALSE,FALSE,84.4
55,24.37,Analyst,TRUE,FALSE,96
8,4.07,Analyst,FALSE,TRUE,60.92
1,25.91,Analyst,FALSE,FALSE,84.2
1,38.48,Analyst,TRUE,FALSE,85.2
2,14.29,Analyst,FALSE,FALSE,67.54
2,32.75,Analyst,TRUE,TRUE,83.4
3,30.03,Analyst,FALSE,FALSE,84.6
89,18.23,Analyst,FALSE,FALSE,83.39
21,34.61,Analyst,TRUE,FALSE,89.2
144,27.28,Analyst,TRUE,FALSE,96
5,17.26,Analyst,TRUE,FALSE,70.84
21,30.24,Analyst,FALSE,FALSE,88.2
144,17.96,Analyst,FALSE,TRUE,83.24
34,5.61,Analyst,FALSE,TRUE,67
3,25.67,Analyst,FALSE,FALSE,84.6
34,25.86,Analyst,TRUE,TRUE,89.8
1,24.46,Analyst,TRUE,TRUE,83.2
13,9.73,Analyst,FALSE,FALSE,67.15
21,5.95,Analyst,TRUE,TRUE,65.59
13,6.68,Analyst,FALSE,FALSE,65.41
144,7.57,Analyst,TRUE,FALSE,80.31
89,3.41,Analyst,TRUE,FALSE,75.94
13,15.84,Analyst,FALSE,FALSE,70.63
13,38.63,Analyst,FALSE,FALSE,86.6
21,20.71,Analyst,TRUE,TRUE,87.2
55,26.48,Analyst,TRUE,FALSE,96
1,6.51,Analyst,TRUE,FALSE,63.91
34,6.06,Analyst,TRUE,TRUE,68.25
144,23.95,Analyst,TRUE,FALSE,96
144,35.71,Analyst,FALSE,TRUE,96
34,13.79,Analyst,TRUE,TRUE,72.66
144,38.09,Analyst,FALSE,TRUE,96
2,34.7,Analyst,TRUE,TRUE,83.4
21,22.11,Analyst,FALSE,TRUE,86.2
89,16.59,Analyst,FALSE,FALSE,82.46
2,18.5,Analyst,TRUE,TRUE,68.94
144,27.29,Analyst,FALSE,TRUE,96
3,1.15,Analyst,TRUE,TRUE,59.26
21,20.68,Analyst,TRUE,TRUE,87.2
1,8.08,Analyst,FALSE,TRUE,61.81
13,6.5,Analyst,TRUE,FALSE,66.3
3,24.9,Analyst,FALSE,TRUE,82.6
2,26.33,Analyst,TRUE,FALSE,85.4
8,0.16,Analyst,FALSE,TRUE,58.69
2,35.08,Analyst,TRUE,FALSE,85.4
5,-29.37,Analyst,FALSE,TRUE,41.26
21,-38.31,Analyst,TRUE,FALSE,42.36
89,-40.56,Analyst,FALSE,FALSE,49.88
89,-15.17,Analyst,TRUE,FALSE,65.35
34,-40.32,Analyst,TRUE,FALSE,43.82
34,-43.17,Analyst,FALSE,FALSE,41.19
1,-23.37,Analyst,TRUE,FALSE,46.88
55,-35.59,Analyst,FALSE,TRUE,47.71
21,-11.63,Analyst,FALSE,TRUE,54.57
1,-4.93,Analyst,FALSE,FALSE,56.39
8,-24.12,Analyst,TRUE,FALSE,47.85
89,-29.94,Analyst,TRUE,FALSE,56.93
89,-42.01,Analyst,TRUE,FALSE,50.05
1,-34.61,Analyst,TRUE,FALSE,40.48
5,-45.73,Analyst,TRUE,FALSE,34.93
13,-10.56,Analyst,FALSE,TRUE,53.58
1,-1.53,Analyst,TRUE,TRUE,57.33
3,-33.57,Analyst,TRUE,FALSE,41.47
5,-42.18,Analyst,FALSE,TRUE,33.95
2,-35.49,Analyst,TRUE,TRUE,38.17
21,-49.14,Analyst,TRUE,FALSE,36.19
89,-13.33,Analyst,TRUE,FALSE,66.4
89,-37.21,Analyst,TRUE,FALSE,52.79
8,-27.41,Analyst,FALSE,TRUE,42.98
21,-34.67,Analyst,TRUE,FALSE,44.44
21,-32.5,Analyst,FALSE,TRUE,42.68
144,-9.15,Analyst,TRUE,FALSE,70.78
3,-28,Analyst,TRUE,TRUE,42.64
3,-1.86,Analyst,FALSE,TRUE,56.54
55,-39.03,Analyst,FALSE,FALSE,47.75
1,-24,Analyst,FALSE,FALSE,45.52
3,-30.81,Analyst,TRUE,TRUE,41.04
3,-15.98,Analyst,FALSE,FALSE,50.49
1,-7.98,Analyst,TRUE,TRUE,53.65
5,-10.78,Analyst,FALSE,TRUE,51.86
13,-28.58,Analyst,TRUE,FALSE,46.31
13,-7.82,Analyst,FALSE,TRUE,55.14
89,-3.56,Analyst,TRUE,FALSE,71.97
34,-14.46,Analyst,FALSE,FALSE,57.56
1,-43.17,Analyst,FALSE,FALSE,34.59
144,-28.65,Analyst,TRUE,TRUE,57.67
13,-12.54,Analyst,TRUE,FALSE,55.45
144,-49.69,Analyst,TRUE,TRUE,45.68
5,-19.07,Analyst,TRUE,TRUE,48.13
2,-38.25,Analyst,TRUE,FALSE,38.6
5,-22.19,Analyst,FALSE,FALSE,47.35
144,-48.13,Analyst,TRUE,FALSE,48.57
144,-38.11,Analyst,TRUE,TRUE,52.28
144,-48.75,Analyst,FALSE,TRUE,45.21
1,-10.93,Analyst,FALSE,FALSE,52.97
5,-19.03,Analyst,FALSE,TRUE,47.15
2,-43.75,Analyst,FALSE,FALSE,34.46
144,-1.46,Analyst,TRUE,TRUE,73.17
144,-31.23,Analyst,TRUE,TRUE,56.2
5,-25.51,Analyst,FALSE,TRUE,43.46
13,-43.13,Analyst,FALSE,TRUE,35.01
89,-32.53,Analyst,FALSE,TRUE,52.46
89,-14.36,Analyst,FALSE,TRUE,62.82
2,-14.91,Analyst,FALSE,TRUE,48.9
13,-27.32,Analyst,TRUE,TRUE,45.03
5,-4.15,Analyst,TRUE,TRUE,56.63
144,-39.28,Analyst,FALSE,FALSE,52.61
34,-13.93,Analyst,FALSE,TRUE,55.86
55,-26.67,Analyst,FALSE,TRUE,52.8
144,-18.7,Analyst,FALSE,TRUE,62.34
5,-31.94,Analyst,FALSE,FALSE,41.79
13,-40.63,Analyst,TRUE,TRUE,37.44
89,-2.06,Analyst,FALSE,FALSE,71.83
89,-11.07,Analyst,FALSE,TRUE,64.69
89,-26.91,Analyst,FALSE,FALSE,57.66
2,-35.28,Analyst,FALSE,TRUE,37.29
2,-44.87,Analyst,TRUE,TRUE,32.82
8,-38.56,Analyst,TRUE,TRUE,37.62
21,-35.39,Analyst,TRUE,FALSE,44.03
5,-31.63,Analyst,TRUE,FALSE,42.97
34,-17.57,Analyst,TRUE,FALSE,56.79
34,-15.72,Analyst,TRUE,FALSE,57.84
2,-16.23,Analyst,TRUE,FALSE,51.15
21,-33.25,Analyst,FALSE,FALSE,44.25
55,-6.03,Analyst,TRUE,TRUE,65.56
3,-22.21,Analyst,FALSE,FALSE,46.94
89,-21.61,Analyst,TRUE,TRUE,59.68
55,-0.94,Analyst,TRUE,FALSE,70.46
21,-2.93,Analyst,FALSE,TRUE,59.53
13,-29.85,Analyst,FALSE,FALSE,44.58
34,-49.56,Analyst,FALSE,TRUE,35.55
8,-3.31,Analyst,FALSE,FALSE,58.71
21,-49.24,Analyst,FALSE,TRUE,33.14
3,-35.03,Analyst,TRUE,TRUE,38.63
3,-13.13,Analyst,FALSE,TRUE,50.12
8,-24.16,Analyst,FALSE,FALSE,46.83
144,-40.39,Analyst,TRUE,TRUE,50.98
5,-49.12,Analyst,FALSE,FALSE,32
55,-4.59,Analyst,TRUE,TRUE,66.39
89,-3.2,Analyst,TRUE,TRUE,70.18
55,-29.47,Analyst,FALSE,FALSE,53.2
89,-18.27,Analyst,TRUE,TRUE,61.59
2,-31.1,Analyst,TRUE,FALSE,42.67
34,-9.01,Analyst,TRUE,FALSE,61.66
5,-12.31,Analyst,TRUE,FALSE,53.98
2,-36.18,Analyst,FALSE,TRUE,36.78
5,-43.04,Analyst,FALSE,TRUE,33.46
1,-29.88,Analyst,TRUE,TRUE,41.17
144,-44.45,Analyst,TRUE,FALSE,50.67
34,-29.46,Analyst,TRUE,TRUE,48.01
34,-25.74,Analyst,FALSE,FALSE,51.13
13,-41.47,Analyst,TRUE,FALSE,38.96
5,-24.97,Analyst,TRUE,TRUE,44.77
2,-5.71,Analyst,TRUE,TRUE,55.14
144,-37.67,Analyst,TRUE,FALSE,54.53
21,-45.07,Analyst,TRUE,FALSE,38.51
34,-23.46,Analyst,FALSE,FALSE,52.43
89,-26.94,Analyst,FALSE,FALSE,57.64
13,-8.3,Analyst,FALSE,TRUE,54.87
2,-17.67,Analyst,FALSE,TRUE,47.33
1,-23.08,Analyst,TRUE,TRUE,45.04
144,-38.14,Analyst,TRUE,TRUE,52.26
34,-8.23,Analyst,FALSE,FALSE,61.11
55,-40.53,Analyst,FALSE,TRUE,44.9
55,-36.91,Analyst,TRUE,TRUE,47.96
5,-37.88,Analyst,FALSE,FALSE,38.41
89,-12.87,Analyst,TRUE,FALSE,66.66
89,-1.97,Analyst,TRUE,TRUE,70.88
21,-20.99,Analyst,FALSE,TRUE,49.24
5,-22.01,Analyst,TRUE,TRUE,46.45
21,-4.09,Analyst,FALSE,FALSE,60.87
89,-20.54,Analyst,FALSE,FALSE,61.29
144,-17.02,Analyst,TRUE,FALSE,66.3
1,-13.95,Analyst,FALSE,FALSE,51.25
55,-11.28,Analyst,TRUE,TRUE,62.57
13,-32.93,Analyst,FALSE,FALSE,42.83
1,-17.12,Analyst,FALSE,TRUE,47.44
8,-25.02,Analyst,FALSE,FALSE,46.34
2,-28.73,Analyst,TRUE,FALSE,44.02
3,-17.51,Analyst,TRUE,TRUE,48.62
34,-45.69,Analyst,TRUE,FALSE,40.76
3,-28.38,Analyst,TRUE,TRUE,42.42
13,-33.77,Analyst,FALSE,TRUE,40.35
13,-9.94,Analyst,TRUE,FALSE,56.94
34,-49.46,Analyst,TRUE,TRUE,36.61
55,-24.42,Analyst,TRUE,FALSE,57.08
89,-48.92,Analyst,TRUE,TRUE,44.11
144,-25.02,Analyst,FALSE,TRUE,58.74
2,-28.12,Analyst,TRUE,TRUE,42.37
144,-48.33,Analyst,TRUE,FALSE,48.45
21,-41.05,Analyst,TRUE,FALSE,40.8
5,-18.97,Analyst,FALSE,FALSE,49.18
8,-38.57,Analyst,FALSE,TRUE,36.61
1,-11.4,Analyst,TRUE,TRUE,51.7
2,-16.64,Analyst,FALSE,TRUE,47.91
5,-20.48,Analyst,TRUE,TRUE,47.32
8,-11.16,Analyst,FALSE,TRUE,52.24
34,-46.77,Analyst,FALSE,TRUE,37.14
21,-26.5,Analyst,FALSE,FALSE,48.09
34,-39.41,Analyst,FALSE,TRUE,41.33
34,-43.49,Analyst,FALSE,FALSE,41.01
55,-48.83,Analyst,FALSE,TRUE,40.17
2,-43.52,Analyst,TRUE,TRUE,33.59
89,-10.46,Analyst,TRUE,TRUE,66.04
1,-5.72,Analyst,TRUE,TRUE,54.94
34,-32.87,Analyst,FALSE,TRUE,45.07
144,-49.75,Analyst,FALSE,TRUE,44.64
34,-24.34,Analyst,FALSE,TRUE,49.93
89,-32.78,Analyst,FALSE,FALSE,54.32
2,-39.41,Analyst,FALSE,FALSE,36.94
1,-46.88,Analyst,FALSE,FALSE,32.48
144,-23.49,Analyst,FALSE,FALSE,61.61
1,-39.16,Analyst,TRUE,FALSE,37.88
89,-18.46,Analyst,TRUE,FALSE,63.48
13,-39.01,Analyst,TRUE,TRUE,38.37
3,-8.06,Analyst,FALSE,FALSE,55.01
55,-48.72,Analyst,TRUE,FALSE,43.23
5,-11.06,Analyst,FALSE,FALSE,53.7
89,-44.37,Analyst,TRUE,FALSE,48.71
34,-2.66,Analyst,FALSE,TRUE,62.28
144,-24.11,Analyst,FALSE,FALSE,61.26
8,-34.13,Analyst,FALSE,FALSE,41.15
55,-30.3,Analyst,FALSE,TRUE,50.73
13,-6.1,Analyst,FALSE,TRUE,56.13
21,-35.15,Analyst,FALSE,TRUE,41.17
8,-41.1,Analyst,FALSE,FALSE,37.17
34,-33.39,Analyst,TRUE,FALSE,47.77
5,-22.55,Analyst,TRUE,TRUE,46.15
3,-41.22,Analyst,TRUE,TRUE,35.1
2,-32.78,Analyst,FALSE,FALSE,40.72
13,-49.91,Analyst,TRUE,FALSE,34.15
89,-6.03,Analyst,TRUE,TRUE,68.56
13,-23.74,Analyst,FALSE,FALSE,48.07
34,-18.42,Analyst,TRUE,TRUE,54.3
34,-0.13,Analyst,TRUE,FALSE,66.72
34,-2.93,Analyst,TRUE,FALSE,65.13
89,-48.34,Analyst,FALSE,FALSE,45.45
144,-38.25,Analyst,FALSE,FALSE,53.19
144,-13.79,Analyst,TRUE,FALSE,68.14
34,-30.65,Analyst,FALSE,TRUE,46.33
34,-45.95,Analyst,TRUE,FALSE,40.61
3,-4.52,Analyst,FALSE,FALSE,57.02
21,-0.83,Analyst,TRUE,TRUE,61.73
55,-45.64,Analyst,FALSE,TRUE,41.98
89,-32.04,Analyst,TRUE,TRUE,53.74
21,-14,Analyst,FALSE,FALSE,55.22
144,-34.08,Analyst,FALSE,TRUE,53.57
1,-3.34,Analyst,FALSE,TRUE,55.3
144,-43.15,Analyst,FALSE,FALSE,50.41
2,-32.54,Analyst,TRUE,FALSE,41.85
8,-20.34,Analyst,FALSE,TRUE,47.01
34,-15.16,Analyst,TRUE,FALSE,58.16
5,-45.26,Analyst,TRUE,FALSE,35.2
2,-23.43,Analyst,FALSE,TRUE,44.04
5,-31.32,Analyst,TRUE,TRUE,41.15
13,-44.26,Analyst,FALSE,FALSE,36.37
89,-16.2,Analyst,FALSE,FALSE,63.77
55,-43,Analyst,FALSE,TRUE,43.49
89,-38.83,Analyst,TRUE,FALSE,51.87
21,-24.08,Analyst,TRUE,TRUE,48.48
3,-41.93,Analyst,FALSE,TRUE,33.7
34,-42.51,Analyst,FALSE,TRUE,39.57
144,-44.21,Analyst,FALSE,FALSE,49.8
8,-4.17,Analyst,TRUE,FALSE,59.22
89,-14.43,Analyst,TRUE,FALSE,65.77
5,-14.56,Analyst,FALSE,TRUE,49.7
5,-25,Analyst,FALSE,FALSE,45.75
55,-34.81,Analyst,FALSE,FALSE,50.16
55,-17.33,Analyst,FALSE,TRUE,58.12
1,-46.01,Analyst,FALSE,FALSE,32.97
2,-7.7,Analyst,TRUE,TRUE,54.01
8,-45.53,Analyst,FALSE,FALSE,34.65
34,-38.36,Analyst,FALSE,FALSE,43.94
89,-30.59,Analyst,FALSE,TRUE,53.56
8,-11.68,Analyst,TRUE,FALSE,54.94
34,-36.43,Analyst,TRUE,FALSE,46.03
13,-14.51,Analyst,FALSE,TRUE,51.33
5,-3.58,Analyst,FALSE,TRUE,55.96
89,-7.28,Analyst,TRUE,TRUE,67.85
55,-42.08,Analyst,FALSE,TRUE,44.02
21,-0.28,Analyst,TRUE,FALSE,64.04
2,-32.62,Analyst,FALSE,FALSE,40.81
3,-21.22,Analyst,TRUE,TRUE,46.5
8,-30.66,Analyst,FALSE,FALSE,43.12
89,-1.94,Analyst,TRUE,TRUE,70.89
144,-33.26,Analyst,FALSE,FALSE,56.04
34,-5.09,Analyst,TRUE,FALSE,63.9
13,-20.13,Analyst,TRUE,TRUE,49.13
2,-22.38,Analyst,TRUE,FALSE,47.64
1,-10.57,Analyst,TRUE,FALSE,54.17
21,-13.49,Analyst,FALSE,FALSE,55.51
8,-30.45,Analyst,TRUE,TRUE,42.24
1,-36.42,Analyst,FALSE,TRUE,36.44
34,-14.99,Analyst,FALSE,FALSE,57.25
8,-7.93,Analyst,FALSE,TRUE,54.08
13,-15.62,Analyst,FALSE,TRUE,50.7
21,-48.58,Analyst,TRUE,TRUE,34.51
8,-18.28,Analyst,TRUE,TRUE,49.18
3,-26.34,Analyst,TRUE,TRUE,43.59
13,-2.9,Analyst,TRUE,TRUE,58.95
1,-35.9,Analyst,TRUE,FALSE,39.74
1,-47.53,Analyst,TRUE,FALSE,33.11
55,-36.69,Analyst,FALSE,FALSE,49.09
34,-31.94,Analyst,FALSE,TRUE,45.6
8,-7.89,Analyst,TRUE,FALSE,57.1
21,-9.68,Analyst,FALSE,TRUE,55.68
55,-42.4,Analyst,FALSE,FALSE,45.83
34,-12.94,Analyst,TRUE,FALSE,59.42
1,-23.99,Analyst,TRUE,TRUE,44.53
8,-22.66,Analyst,TRUE,TRUE,46.68
89,-5.13,Analyst,TRUE,TRUE,69.07
21,-47.63,Analyst,TRUE,FALSE,37.05
3,-29.77,Analyst,FALSE,FALSE,42.63
21,-35.92,Analyst,FALSE,TRUE,40.73
2,-3.45,Analyst,TRUE,TRUE,56.43
3,-11.23,Analyst,FALSE,FALSE,53.2
2,-8.91,Analyst,FALSE,FALSE,54.32
13,-38.25,Analyst,FALSE,TRUE,37.8
13,-3.94,Analyst,FALSE,FALSE,59.35
8,-13.29,Analyst,TRUE,TRUE,52.02
5,-21.17,Analyst,TRUE,FALSE,48.94
13,-26.61,Analyst,FALSE,TRUE,44.43
55,-6.57,Analyst,FALSE,FALSE,66.25
1,-14.49,Analyst,TRUE,TRUE,49.94
21,-21.59,Analyst,FALSE,FALSE,50.89
1,-15.53,Analyst,FALSE,FALSE,50.35
21,-13.8,Analyst,TRUE,TRUE,54.34
5,-5.28,Analyst,TRUE,FALSE,57.99
89,-11.81,Analyst,TRUE,FALSE,67.27
1,-25.91,Analyst,FALSE,FALSE,44.43
2,-27.41,Analyst,TRUE,TRUE,42.78
21,-41.56,Analyst,TRUE,FALSE,40.51
2,-0.42,Analyst,FALSE,FALSE,59.16
21,-22.51,Analyst,FALSE,FALSE,50.37
1,-45.97,Analyst,TRUE,TRUE,32
8,-11.85,Analyst,TRUE,TRUE,52.84
8,-46.78,Analyst,TRUE,TRUE,32.94
55,-36.92,Analyst,FALSE,FALSE,48.96
8,-39.36,Analyst,TRUE,TRUE,37.16
3,-23.08,Analyst,FALSE,FALSE,46.44
89,-39.43,Analyst,FALSE,TRUE,48.53
89,-10.96,Analyst,FALSE,TRUE,64.75
2,-6.16,Analyst,TRUE,FALSE,56.89
3,-17.04,Analyst,TRUE,FALSE,50.89
55,-24.66,Analyst,FALSE,FALSE,55.95
89,-31.18,Analyst,TRUE,FALSE,56.23
13,-37.2,Analyst,FALSE,TRUE,38.4
5,-38.49,Analyst,TRUE,TRUE,37.06
5,-8.92,Analyst,TRUE,TRUE,53.92
5,-46.95,Analyst,FALSE,FALSE,33.24
1,-8.72,Analyst,TRUE,TRUE,53.23
8,-18.59,Analyst,FALSE,TRUE,48.01
8,-37.6,Analyst,FALSE,FALSE,39.17
21,-47.82,Analyst,TRUE,FALSE,36.94
34,-18.67,Analyst,TRUE,TRUE,54.16
3,-15.5,Analyst,TRUE,TRUE,49.76
5,-34.16,Analyst,TRUE,FALSE,41.53
3,-33.46,Analyst,FALSE,TRUE,38.53
21,-31.94,Analyst,FALSE,TRUE,42.99
55,-16.38,Analyst,FALSE,TRUE,58.66
34,-49.85,Analyst,TRUE,TRUE,36.38
34,-46.11,Analyst,TRUE,TRUE,38.52
21,-35.69,Analyst,TRUE,TRUE,41.86
89,-10.23,Analyst,FALSE,FALSE,67.17
2,-21.45,Analyst,TRUE,TRUE,46.17
13,-21.02,Analyst,FALSE,TRUE,47.62
89,-11.87,Analyst,TRUE,TRUE,65.23
13,-35.31,Analyst,TRUE,TRUE,40.47
3,-24.46,Analyst,TRUE,TRUE,44.66
1,-19.2,Analyst,TRUE,TRUE,47.26
1,-42.85,Analyst,FALSE,FALSE,34.78
55,-44.9,Analyst,TRUE,TRUE,43.41
89,-41.28,Analyst,FALSE,FALSE,49.47
13,-10.32,Analyst,TRUE,FALSE,56.72
55,-25.57,Analyst,FALSE,TRUE,53.43
144,-27.05,Analyst,TRUE,TRUE,58.58
8,-4.2,Analyst,FALSE,FALSE,58.21
34,-18.32,Analyst,FALSE,TRUE,53.36
55,-24.84,Analyst,FALSE,TRUE,53.84
34,-6.88,Analyst,FALSE,TRUE,59.88
8,-10.06,Analyst,FALSE,TRUE,52.87
5,-17.39,Analyst,TRUE,FALSE,51.09
13,-46.29,Analyst,FALSE,FALSE,35.21
8,-10.09,Analyst,FALSE,TRUE,52.85
5,-26.25,Analyst,FALSE,FALSE,45.04
144,-47.38,Analyst,TRUE,FALSE,48.99
13,-29.33,Analyst,FALSE,TRUE,42.88
2,-38.46,Analyst,FALSE,FALSE,37.48
34,-11.55,Analyst,FALSE,TRUE,57.22
21,-3.59,Analyst,FALSE,FALSE,61.15
89,-19.36,Analyst,TRUE,TRUE,60.96
3,-35.56,Analyst,TRUE,FALSE,40.33
5,-5.05,Analyst,FALSE,TRUE,55.12
1,-27.72,Analyst,TRUE,FALSE,44.4
89,-46.57,Analyst,TRUE,FALSE,47.46
3,-34.38,Analyst,FALSE,FALSE,40.01
8,-19.45,Analyst,TRUE,TRUE,48.52
55,-49.42,Analyst,TRUE,TRUE,40.83
3,-27.54,Analyst,TRUE,TRUE,42.9
3,-28.77,Analyst,FALSE,FALSE,43.2
21,-21.74,Analyst,TRUE,TRUE,49.81
13,-16.32,Analyst,FALSE,TRUE,50.3
21,-34.63,Analyst,FALSE,TRUE,41.46
21,-25.46,Analyst,FALSE,FALSE,48.69
34,-34.65,Analyst,TRUE,FALSE,47.05
55,-1.07,Analyst,TRUE,FALSE,70.39
1,-27.81,Analyst,FALSE,FALSE,43.35
3,-13.57,Analyst,TRUE,TRUE,50.86
1,-30.93,Analyst,TRUE,TRUE,40.57
34,-2.47,Analyst,TRUE,TRUE,63.39
34,-8,Analyst,FALSE,FALSE,61.24
55,-16.2,Analyst,TRUE,TRUE,59.77
8,-38.32,Analyst,FALSE,FALSE,38.76
8,-34.67,Analyst,TRUE,TRUE,39.84
3,-15.75,Analyst,TRUE,FALSE,51.62
8,-32.8,Analyst,TRUE,FALSE,42.9
144,-47.25,Analyst,FALSE,FALSE,48.07
2,-27.36,Analyst,FALSE,FALSE,43.8
144,-17.97,Analyst,TRUE,FALSE,65.76
21,-31.42,Analyst,FALSE,TRUE,43.29
144,-3.2,Analyst,FALSE,FALSE,73.18
144,-21.99,Analyst,TRUE,FALSE,63.47
1,-8.99,Analyst,TRUE,TRUE,53.07
21,-44.03,Analyst,FALSE,FALSE,38.1
21,-38.94,Analyst,TRUE,FALSE,42
89,-8.12,Analyst,FALSE,FALSE,68.37
1,-13.55,Analyst,FALSE,TRUE,49.48
34,-26.51,Analyst,FALSE,TRUE,48.69
21,-37.29,Analyst,FALSE,TRUE,39.94
55,-15.17,Analyst,TRUE,FALSE,62.35
2,-27.19,Analyst,FALSE,FALSE,43.9
89,-22.87,Analyst,TRUE,TRUE,58.96
55,-25.13,Analyst,FALSE,TRUE,53.67
8,-28.22,Analyst,TRUE,TRUE,43.52
2,-19.43,Analyst,FALSE,FALSE,48.32
5,-0.02,Analyst,FALSE,FALSE,59.99
5,-46.37,Analyst,TRUE,TRUE,32.57
34,-44.31,Analyst,TRUE,FALSE,41.54
55,-43.25,Analyst,FALSE,FALSE,45.35
55,-20.58,Analyst,FALSE,FALSE,58.27
8,-3.65,Analyst,TRUE,FALSE,59.52
21,-24.19,Analyst,TRUE,TRUE,48.41
144,-4.6,Analyst,TRUE,FALSE,73.38
55,-43.07,Analyst,FALSE,TRUE,43.45
21,-3.07,Analyst,FALSE,TRUE,59.45
21,-5.67,Analyst,FALSE,FALSE,59.97
34,-10.45,Analyst,TRUE,TRUE,58.84
144,-35.55,Analyst,TRUE,FALSE,55.74
13,-9.46,Analyst,TRUE,FALSE,57.21
13,-11.17,Analyst,TRUE,TRUE,54.23
1,-40.49,Analyst,FALSE,FALSE,36.12
13,-2.19,Analyst,FALSE,TRUE,58.35
55,-4.92,Analyst,TRUE,TRUE,66.19
144,-45.85,Analyst,FALSE,TRUE,46.87
8,-11.04,Analyst,TRUE,FALSE,55.31
5,-45.03,Analyst,FALSE,TRUE,32.34
1,-39.62,Analyst,TRUE,TRUE,35.62
5,-36.11,Analyst,FALSE,TRUE,37.42
34,-28.59,Analyst,TRUE,FALSE,50.5
8,-11.04,Analyst,TRUE,FALSE,55.31
13,-35.97,Analyst,FALSE,FALSE,41.1
34,-4.03,Analyst,FALSE,TRUE,61.5
8,-26.68,Analyst,TRUE,TRUE,44.39
5,-23.35,Analyst,FALSE,TRUE,44.69
13,-36.86,Analyst,TRUE,TRUE,39.59
5,-12.07,Analyst,FALSE,FALSE,53.12
3,-15.64,Analyst,FALSE,TRUE,48.68
5,-46.17,Analyst,TRUE,FALSE,34.68
89,-23.67,Analyst,TRUE,FALSE,60.51
55,-3.88,Analyst,FALSE,FALSE,67.79
8,-18.97,Analyst,FALSE,TRUE,47.79
55,-33.44,Analyst,TRUE,FALSE,51.94
21,-17.63,Analyst,TRUE,TRUE,52.15
2,-42.88,Analyst,TRUE,TRUE,33.96
5,-32.82,Analyst,TRUE,FALSE,42.29
8,-40.74,Analyst,FALSE,FALSE,37.38
89,-30.83,Analyst,FALSE,TRUE,53.43
2,-35.41,Analyst,FALSE,TRUE,37.22
5,-10.84,Analyst,TRUE,FALSE,54.82
89,-4.97,Analyst,FALSE,FALSE,70.17
2,-48.59,Analyst,TRUE,FALSE,32.7
55,-16.16,Analyst,TRUE,TRUE,59.79
2,-38.03,Analyst,FALSE,TRUE,35.72
34,-14.94,Analyst,FALSE,FALSE,57.29
13,-49.84,Analyst,TRUE,TRUE,32.19
144,-13.49,Analyst,TRUE,FALSE,68.31
8,-0.38,Analyst,TRUE,FALSE,61.38
5,-15.99,Analyst,FALSE,TRUE,48.88
2,-43.06,Analyst,TRUE,TRUE,33.86
89,-29.36,Analyst,TRUE,FALSE,57.26
3,-44.37,Analyst,TRUE,TRUE,33.31
13,-0.07,Analyst,FALSE,FALSE,61.56
89,-0.22,Analyst,TRUE,TRUE,71.88
89,-1.71,Analyst,TRUE,TRUE,71.02
21,-16.07,Analyst,FALSE,FALSE,54.04
1,-8.52,Analyst,TRUE,FALSE,55.34
1,-28.08,Analyst,FALSE,FALSE,43.2
13,-39.03,Analyst,TRUE,FALSE,40.35
21,-40.68,Analyst,FALSE,FALSE,40.01
144,-1.46,Analyst,TRUE,FALSE,75.17
5,-1.81,Analyst,TRUE,FALSE,59.97
21,-47.88,Analyst,FALSE,TRUE,33.91
89,-12.23,Analyst,FALSE,TRUE,64.03
89,-44.21,Analyst,TRUE,FALSE,48.8
2,-26.07,Analyst,FALSE,FALSE,44.54
13,-34.54,Analyst,TRUE,FALSE,42.91
55,-46.99,Analyst,FALSE,FALSE,43.22
3,-48.92,Analyst,FALSE,FALSE,31.71
3,-42.78,Analyst,FALSE,FALSE,35.22
89,-48.32,Analyst,FALSE,FALSE,45.46
8,-27.22,Analyst,TRUE,FALSE,46.09
8,-14.23,Analyst,TRUE,TRUE,51.49
13,-49.54,Analyst,FALSE,TRUE,31.36
13,-28.16,Analyst,TRUE,FALSE,46.55
89,-3.57,Analyst,FALSE,TRUE,68.97
8,-24.97,Analyst,FALSE,FALSE,46.37
89,-43.32,Analyst,TRUE,TRUE,47.31
55,-18.49,Analyst,TRUE,FALSE,60.46
13,-4.07,Analyst,FALSE,TRUE,57.28
1,-44.91,Analyst,TRUE,FALSE,34.6
3,-25.76,Analyst,TRUE,FALSE,45.91
55,-43.11,Analyst,TRUE,FALSE,46.43
34,-29.99,Analyst,TRUE,FALSE,49.7
8,-4.34,Analyst,FALSE,TRUE,56.13
3,-17.13,Analyst,TRUE,FALSE,50.84
2,-43.14,Analyst,FALSE,TRUE,32.81
5,-22.31,Analyst,FALSE,FALSE,47.28
